date_,product_id,city_name,actual_demand,expected_demand,anomaly_score,anomaly_type,severity,action_recommendation
2022-07-02,400105,Delhi,3060.0,2892.4,0.6492,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,404983,Delhi,734.0,624.81,0.1821,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,405599,Delhi,303.0,324.71,0.0652,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,415984,Delhi,470.0,434.53,0.0944,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,427129,Delhi,251.0,207.11,0.0855,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,438128,Delhi,495.0,462.62,0.102,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,439697,Delhi,403.0,231.87,0.1736,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,439935,Bengaluru,295.0,226.65,0.0579,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,445675,Bengaluru,2701.0,3576.63,0.7609,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,445675,Delhi,1958.0,2085.24,0.7682,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,445675,HR-NCR,2164.0,2637.5,0.7902,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,45377,HR-NCR,323.0,264.63,0.0797,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,455785,Delhi,486.0,489.18,0.0979,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,467673,Bengaluru,245.0,212.77,0.0753,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,480901,Delhi,300.0,175.88,0.1027,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,480925,Delhi,874.0,757.74,0.2039,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,481495,Delhi,433.0,360.53,0.0837,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,482620,Delhi,476.0,302.32,0.1877,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,483854,Delhi,1261.0,1585.03,0.7466,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,483854,HR-NCR,781.0,1388.19,0.7645,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,484067,Delhi,467.0,363.53,0.1177,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,4943,HR-NCR,371.0,316.88,0.0719,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,52,Delhi,2931.0,2699.26,0.7129,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,52,Mumbai,230.0,177.04,0.0531,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,55504,Delhi,430.0,321.61,0.1286,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,56,Delhi,211.0,175.88,0.0861,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,600,Delhi,342.0,215.28,0.1027,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,609,Delhi,268.0,229.17,0.0509,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,68,Delhi,189.0,175.88,0.0758,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,68483,Bengaluru,239.0,206.61,0.0479,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,99,Bengaluru,228.0,192.12,0.0546,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,103115,HR-NCR,241.0,192.7,0.0512,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,105,Bengaluru,646.0,530.78,0.165,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,105,HR-NCR,887.0,733.06,0.2514,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,108301,HR-NCR,161.0,159.31,0.1528,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,11150,Delhi,1077.0,649.69,0.4608,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,11150,HR-NCR,525.0,311.96,0.2457,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,114264,Delhi,240.0,180.48,0.0954,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,116189,Bengaluru,658.0,624.96,0.1238,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,117641,Delhi,649.0,398.85,0.2921,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,123007,Mumbai,309.0,194.58,0.1035,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,12872,Delhi,6915.0,7582.87,0.9062,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,12872,HR-NCR,4650.0,4165.97,0.7624,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,14624,Bengaluru,282.0,196.39,0.0971,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,14624,Delhi,387.0,328.0,0.07,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,15366,Delhi,500.0,328.87,0.2135,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,15907,Bengaluru,556.0,282.19,0.2884,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,15907,HR-NCR,1098.0,757.03,0.4193,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,168,Delhi,472.0,439.28,0.0972,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,17489,Delhi,346.0,165.7,0.1944,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,17643,HR-NCR,271.0,347.4,0.0461,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,179771,Delhi,357.0,322.27,0.0716,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,18546,Delhi,1517.0,1345.71,0.3718,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,191,Bengaluru,407.0,271.14,0.1472,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,19512,Delhi,8426.0,7342.49,0.9784,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,19512,HR-NCR,6893.0,7582.87,0.8634,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,216251,Delhi,144.0,214.97,0.0918,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,23343,Delhi,594.0,840.28,0.248,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,23343,HR-NCR,590.0,761.11,0.1717,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,23379,Delhi,562.0,506.03,0.1615,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,242283,Delhi,209.0,268.01,0.053,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,242283,HR-NCR,129.0,180.48,0.1308,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,25279,Delhi,352.0,270.36,0.0803,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,253317,Mumbai,255.0,235.35,0.0812,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,25486,Delhi,251.0,214.1,0.0419,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,266441,Delhi,186.0,165.7,0.1302,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,329500,HR-NCR,1449.0,1186.09,0.6943,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,333785,Delhi,3698.0,4455.48,0.7898,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,350169,Delhi,233.0,190.18,0.0809,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,352443,Mumbai,129.0,312.63,0.217,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,364177,Delhi,316.0,268.88,0.0711,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,365455,HR-NCR,271.0,654.8,0.3805,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,369013,HR-NCR,126.0,196.2,0.0628,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,37078,Bengaluru,302.0,233.88,0.0579,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,37083,Bengaluru,4023.0,3904.89,0.7737,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,37273,Delhi,754.0,534.3,0.271,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,380157,Delhi,514.0,429.33,0.1138,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,381789,Delhi,209.0,159.31,0.1062,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,382102,Delhi,84.0,292.04,0.2822,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,3881,Delhi,4900.0,4702.77,0.8853,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,3881,HR-NCR,2027.0,3721.17,0.9143,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,3889,HR-NCR,1791.0,1221.82,0.6779,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389665,Delhi,251.0,207.79,0.0746,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389691,Bengaluru,214.0,180.48,0.0993,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389699,Delhi,300.0,271.14,0.1084,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389714,Delhi,236.0,170.2,0.0941,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389719,Delhi,370.0,247.28,0.1275,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389725,Delhi,484.0,274.88,0.2264,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389725,HR-NCR,212.0,159.31,0.0671,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,3898,Delhi,4079.0,3689.47,0.7494,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,3898,HR-NCR,2953.0,2837.55,0.7114,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389815,Delhi,244.0,210.88,0.0744,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,389944,HR-NCR,247.0,197.74,0.0725,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,3913,Delhi,1612.0,1456.36,0.4256,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,391305,Bengaluru,2619.0,3228.77,0.6578,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,391306,Bengaluru,3350.0,3890.56,0.652,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,391306,Delhi,5462.0,4886.64,0.8992,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,391306,HR-NCR,3775.0,3978.32,0.6668,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,3918,Delhi,751.0,534.56,0.286,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,391805,Delhi,214.0,171.07,0.0802,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,39410,Bengaluru,152.0,415.26,0.2988,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,394525,HR-NCR,158.0,228.35,0.0489,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,39493,Delhi,580.0,472.59,0.1344,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,39493,HR-NCR,322.0,242.54,0.0893,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,399908,Delhi,474.0,695.73,0.2798,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,400105,Delhi,2780.0,2507.77,0.6409,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,400105,HR-NCR,1015.0,706.69,0.4095,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,401895,Delhi,42.0,191.69,0.2157,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,403776,Delhi,343.0,247.28,0.1233,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,403799,Bengaluru,324.0,280.18,0.0868,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,403799,Delhi,1109.0,888.57,0.3267,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,403799,HR-NCR,406.0,274.88,0.1327,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,405599,Delhi,290.0,290.23,0.0819,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,415627,Bengaluru,194.0,182.49,0.0727,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,429458,Bengaluru,11.0,159.31,0.2376,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,43,Delhi,415.0,247.51,0.1681,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,437475,Delhi,170.0,159.31,0.0971,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,439959,Delhi,358.0,212.35,0.1341,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,440031,Delhi,541.0,380.79,0.19,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,440033,Delhi,259.0,189.31,0.0689,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,445675,Delhi,1379.0,1941.86,0.8024,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,445675,HR-NCR,2529.0,2211.12,0.8041,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,446728,Delhi,212.0,159.31,0.0683,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,446730,Delhi,205.0,159.31,0.0491,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,453022,Delhi,131.0,159.31,0.1129,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,467649,Delhi,257.0,200.83,0.0386,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,467653,Delhi,326.0,245.81,0.0848,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,467655,HR-NCR,178.0,268.01,0.0821,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,467673,Bengaluru,229.0,189.31,0.1277,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,468137,Delhi,185.0,180.48,0.0225,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,470636,Bengaluru,459.0,732.97,0.2877,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,479581,Delhi,833.0,538.62,0.355,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,481495,Delhi,166.0,335.11,0.1608,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,483854,Delhi,638.0,1456.97,0.8424,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,483854,HR-NCR,507.0,931.13,0.6829,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,484064,Delhi,217.0,472.59,0.2513,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,486016,Delhi,1302.0,404.24,0.6887,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,4916,Delhi,1209.0,992.83,0.3968,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,52,Mumbai,210.0,159.31,0.063,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,60749,Delhi,362.0,291.33,0.0962,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,68,Delhi,176.0,159.31,0.1102,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,68483,Bengaluru,232.0,173.27,0.128,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,86,Delhi,361.0,306.91,0.1009,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-01,89120,Delhi,266.0,189.31,0.0938,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-10,11006,HR-NCR,335.0,271.01,0.0638,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,145447,Bengaluru,417.0,362.26,0.0812,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,15364,Bengaluru,314.0,271.01,0.0662,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,17,HR-NCR,236.0,207.87,0.0973,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,19512,Delhi,8330.0,8404.83,0.9064,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-10,28390,Bengaluru,540.0,189.08,0.3854,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,333785,Delhi,4887.0,4832.16,0.8039,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,341974,Delhi,375.0,271.01,0.0949,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,3471,HR-NCR,352.0,284.34,0.0602,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,362191,Delhi,438.0,283.24,0.1477,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,376859,Bengaluru,240.0,194.61,0.0673,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,385219,Delhi,237.0,193.74,0.065,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,3898,HR-NCR,3262.0,3257.09,0.6381,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,404983,Delhi,837.0,643.37,0.2427,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,436336,Bengaluru,521.0,461.32,0.1124,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,445675,HR-NCR,1968.0,2037.68,0.6348,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-10,455780,Delhi,374.0,299.53,0.0873,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-10,455785,HR-NCR,264.0,218.49,0.0771,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,10088,HR-NCR,1957.0,1770.59,0.4889,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,116824,HR-NCR,268.0,205.45,0.0816,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,179,Bengaluru,227.0,175.88,0.0686,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,300292,Delhi,257.0,245.61,0.0688,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,396489,Delhi,249.0,175.88,0.0627,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,455780,HR-NCR,234.0,193.29,0.0742,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,467659,HR-NCR,289.0,205.45,0.0742,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,478894,HR-NCR,202.0,186.01,0.0876,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,482733,Delhi,356.0,326.1,0.0515,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,483845,Delhi,347.0,240.45,0.0994,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,4943,Bengaluru,1121.0,1024.43,0.276,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-09,9483,HR-NCR,810.0,757.05,0.1662,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,104616,HR-NCR,206.0,159.31,0.0773,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,159,Delhi,1497.0,1455.92,0.6484,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,216251,Delhi,111.0,214.97,0.0974,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,23343,Bengaluru,265.0,383.72,0.07,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,26923,Bengaluru,1007.0,850.05,0.325,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,283,HR-NCR,996.0,733.06,0.3526,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,339152,Mumbai,119.0,193.98,0.0734,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,365455,Bengaluru,199.0,279.25,0.0519,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,391607,Delhi,106.0,212.35,0.1075,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,3923,Delhi,316.0,480.48,0.1354,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,470636,Delhi,1382.0,1967.4,0.5386,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,477482,HR-NCR,701.0,378.16,0.3525,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,486376,HR-NCR,1207.0,752.38,0.5192,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,487712,HR-NCR,396.0,365.44,0.0811,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,4916,Bengaluru,586.0,660.83,0.1392,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-08,61743,HR-NCR,248.0,170.2,0.0849,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-08,9483,HR-NCR,751.0,660.83,0.186,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-07,10088,HR-NCR,902.0,1458.08,0.4753,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,11102,Bengaluru,73.0,204.04,0.1523,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,176,Bengaluru,216.0,441.4,0.2279,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,25279,Bengaluru,69.0,159.31,0.1398,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,333785,Delhi,4257.0,4325.83,0.7817,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,349944,Delhi,906.0,649.69,0.3405,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-07,362796,HR-NCR,251.0,473.26,0.2315,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,362796,Mumbai,86.0,200.05,0.1044,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,3898,Delhi,3850.0,3901.78,0.6817,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,391306,HR-NCR,4371.0,4376.42,0.695,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,39493,Bengaluru,152.0,322.91,0.1641,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-07,445675,HR-NCR,1996.0,1964.11,0.6511,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-07,475802,Delhi,970.0,601.22,0.4485,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-06,15907,Delhi,1244.0,1299.21,0.6481,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-06,23343,Delhi,391.0,897.52,0.4393,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-06,25279,Bengaluru,86.0,159.31,0.1077,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-06,309921,Bengaluru,3267.0,3211.84,0.645,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-06,31,Delhi,372.0,821.74,0.3985,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-06,349944,Delhi,845.0,655.48,0.2553,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-06,353470,Delhi,419.0,170.2,0.278,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-06,353470,HR-NCR,413.0,172.72,0.2668,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
