product_id,city_name,total_periods,active_sales_days,zero_sales_pct,ADI,CV2,mean_non_zero_demand,overall_mean_daily_demand,demand_category
254,Delhi,91,71,21.98,1.282,0.106,40.92,31.92,Smooth
254,HR-NCR,91,71,21.98,1.282,0.075,28.54,22.26,Smooth
254,Mumbai,91,71,21.98,1.282,0.211,5.8,4.53,Smooth
263,Bengaluru,91,28,69.23,3.25,0.094,1.14,0.35,Intermittent
263,Delhi,91,58,36.26,1.569,0.232,2.07,1.32,Intermittent
263,HR-NCR,91,38,58.24,2.395,0.219,1.45,0.6,Intermittent
263,Mumbai,91,13,85.71,7.0,0.26,1.46,0.21,Intermittent
267,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
268,HR-NCR,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
277,Bengaluru,91,59,35.16,1.542,0.493,25.76,16.7,Lumpy
277,Delhi,91,71,21.98,1.282,0.327,599.52,467.76,Smooth
277,HR-NCR,91,71,21.98,1.282,0.252,251.31,196.08,Smooth
277,Mumbai,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
278,Bengaluru,91,70,23.08,1.3,0.932,27.41,21.09,Erratic
278,Mumbai,91,71,21.98,1.282,0.268,14.03,10.95,Smooth
279,Bengaluru,91,69,24.18,1.319,0.587,28.43,21.56,Erratic
279,Delhi,91,23,74.73,3.957,0.76,16.35,4.13,Lumpy
279,HR-NCR,91,19,79.12,4.789,1.126,10.21,2.13,Lumpy
279,Mumbai,91,70,23.08,1.3,0.54,16.8,12.92,Erratic
280,Bengaluru,91,22,75.82,4.136,0.813,14.09,3.41,Lumpy
280,Delhi,91,11,87.91,8.273,1.062,19.0,2.3,Lumpy
280,HR-NCR,91,9,90.11,10.111,0.848,20.0,1.98,Lumpy
283,Bengaluru,91,67,26.37,1.358,0.47,230.52,169.73,Intermittent
283,Delhi,91,71,21.98,1.282,0.041,1027.61,801.76,Smooth
283,HR-NCR,91,71,21.98,1.282,0.058,636.21,496.38,Smooth
283,Mumbai,91,71,21.98,1.282,0.244,98.2,76.62,Smooth
300,Bengaluru,91,71,21.98,1.282,0.539,41.96,32.74,Erratic
300,Mumbai,91,71,21.98,1.282,0.343,17.9,13.97,Smooth
301,Bengaluru,91,71,21.98,1.282,0.595,37.06,28.91,Erratic
301,Delhi,91,16,82.42,5.688,0.822,28.62,5.03,Lumpy
301,HR-NCR,91,16,82.42,5.688,1.059,13.19,2.32,Lumpy
301,Mumbai,91,70,23.08,1.3,0.363,19.61,15.09,Smooth
303,Bengaluru,91,71,21.98,1.282,0.378,55.01,42.92,Smooth
303,Delhi,91,70,23.08,1.3,0.412,149.11,114.7,Smooth
303,HR-NCR,91,62,31.87,1.468,0.326,69.9,47.63,Intermittent
304,Bengaluru,91,70,23.08,1.3,0.519,28.33,21.79,Erratic
304,Delhi,91,71,21.98,1.282,0.424,127.9,99.79,Smooth
304,HR-NCR,91,71,21.98,1.282,0.465,59.52,46.44,Smooth
304,Mumbai,91,71,21.98,1.282,0.499,19.61,15.3,Erratic
305,Delhi,91,22,75.82,4.136,0.802,8.32,2.01,Lumpy
305,HR-NCR,91,19,79.12,4.789,0.948,8.16,1.7,Lumpy
306,Bengaluru,91,71,21.98,1.282,0.338,20.56,16.04,Smooth
306,Delhi,91,71,21.98,1.282,0.315,55.79,43.53,Smooth
306,HR-NCR,91,71,21.98,1.282,0.414,26.13,20.38,Smooth
306,Mumbai,91,68,25.27,1.338,0.682,10.07,7.53,Lumpy
307,Bengaluru,91,71,21.98,1.282,0.409,55.07,42.97,Smooth
307,Mumbai,91,71,21.98,1.282,0.217,22.62,17.65,Smooth
309,Bengaluru,91,65,28.57,1.4,1.223,11.55,8.25,Lumpy
309,Delhi,91,69,24.18,1.319,0.629,24.38,18.48,Erratic
309,HR-NCR,91,63,30.77,1.444,1.033,19.6,13.57,Lumpy
309,Mumbai,91,56,38.46,1.625,0.606,12.32,7.58,Lumpy
311,Bengaluru,91,71,21.98,1.282,0.192,64.08,50.0,Smooth
311,Delhi,91,71,21.98,1.282,0.304,96.28,75.12,Smooth
311,HR-NCR,91,69,24.18,1.319,0.572,36.46,27.65,Erratic
311,Mumbai,91,71,21.98,1.282,0.249,23.62,18.43,Smooth
312,Bengaluru,91,71,21.98,1.282,0.194,218.96,170.84,Smooth
312,Delhi,91,70,23.08,1.3,0.166,500.5,385.0,Smooth
312,HR-NCR,91,71,21.98,1.282,0.26,271.07,211.49,Smooth
312,Mumbai,91,71,21.98,1.282,0.091,122.87,95.87,Smooth
314,Bengaluru,91,67,26.37,1.358,0.302,400.12,294.59,Intermittent
314,Delhi,91,71,21.98,1.282,0.074,1480.23,1154.9,Smooth
314,HR-NCR,91,64,29.67,1.422,0.114,864.39,607.92,Intermittent
314,Mumbai,91,70,23.08,1.3,0.308,217.0,166.92,Smooth
315,Delhi,91,71,21.98,1.282,0.362,129.8,101.27,Smooth
315,HR-NCR,91,64,29.67,1.422,0.495,67.58,47.53,Lumpy
315,Mumbai,91,71,21.98,1.282,0.353,35.13,27.41,Smooth
316,Bengaluru,91,70,23.08,1.3,0.656,38.07,29.29,Erratic
316,Delhi,91,71,21.98,1.282,0.737,96.01,74.91,Erratic
316,HR-NCR,91,64,29.67,1.422,0.976,80.56,56.66,Lumpy
316,Mumbai,91,68,25.27,1.338,0.659,44.34,33.13,Lumpy
317,Bengaluru,91,71,21.98,1.282,0.752,89.21,69.6,Erratic
317,Delhi,91,71,21.98,1.282,0.692,185.96,145.09,Erratic
317,HR-NCR,91,71,21.98,1.282,0.84,158.18,123.42,Erratic
317,Mumbai,91,71,21.98,1.282,0.441,40.1,31.29,Smooth
318,Bengaluru,91,66,27.47,1.379,0.848,267.2,193.79,Lumpy
318,Delhi,91,71,21.98,1.282,0.387,489.34,381.79,Smooth
318,HR-NCR,91,71,21.98,1.282,0.549,327.1,255.21,Erratic
318,Mumbai,91,71,21.98,1.282,0.395,182.45,142.35,Smooth
319,Bengaluru,91,70,23.08,1.3,0.542,28.84,22.19,Erratic
319,Delhi,91,71,21.98,1.282,0.497,61.08,47.66,Erratic
319,HR-NCR,91,71,21.98,1.282,0.486,42.39,33.08,Smooth
319,Mumbai,91,66,27.47,1.379,0.49,20.83,15.11,Intermittent
320,Bengaluru,91,71,21.98,1.282,0.446,45.38,35.41,Smooth
320,Delhi,91,44,51.65,2.068,1.288,38.7,18.71,Lumpy
320,HR-NCR,91,36,60.44,2.528,1.331,24.72,9.78,Lumpy
320,Mumbai,91,65,28.57,1.4,0.584,10.95,7.82,Lumpy
323,Bengaluru,91,58,36.26,1.569,0.451,2.21,1.41,Intermittent
323,Mumbai,91,42,53.85,2.167,0.296,1.83,0.85,Intermittent
328,Bengaluru,91,71,21.98,1.282,0.27,6.66,5.2,Smooth
328,Delhi,91,71,21.98,1.282,0.109,13.06,10.19,Smooth
328,HR-NCR,91,71,21.98,1.282,0.148,7.13,5.56,Smooth
328,Mumbai,91,63,30.77,1.444,0.296,3.0,2.08,Intermittent
329,Mumbai,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
330,Bengaluru,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
330,Mumbai,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
340,Mumbai,91,56,38.46,1.625,0.438,2.32,1.43,Intermittent
341,Bengaluru,91,14,84.62,6.5,0.336,6.14,0.95,Intermittent
341,Mumbai,91,39,57.14,2.333,0.177,1.38,0.59,Intermittent
345,Bengaluru,91,69,24.18,1.319,0.465,8.88,6.74,Smooth
345,Delhi,91,60,34.07,1.517,0.858,27.65,18.23,Lumpy
345,HR-NCR,91,61,32.97,1.492,0.877,10.97,7.35,Lumpy
345,Mumbai,91,66,27.47,1.379,0.756,10.14,7.35,Lumpy
346,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
346,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
346,Mumbai,91,22,75.82,4.136,0.334,1.68,0.41,Intermittent
350,Bengaluru,91,71,21.98,1.282,0.214,19.15,14.95,Smooth
350,Delhi,91,71,21.98,1.282,0.09,70.61,55.09,Smooth
350,HR-NCR,91,71,21.98,1.282,0.099,37.9,29.57,Smooth
350,Mumbai,91,71,21.98,1.282,0.258,8.21,6.41,Smooth
352,Bengaluru,91,71,21.98,1.282,0.235,15.49,12.09,Smooth
352,Delhi,91,71,21.98,1.282,0.109,42.27,32.98,Smooth
352,HR-NCR,91,71,21.98,1.282,0.114,24.77,19.33,Smooth
352,Mumbai,91,71,21.98,1.282,0.359,8.68,6.77,Smooth
353,Bengaluru,91,71,21.98,1.282,0.147,28.1,21.92,Smooth
353,Delhi,91,71,21.98,1.282,0.129,138.49,108.05,Smooth
353,HR-NCR,91,71,21.98,1.282,0.164,73.92,57.67,Smooth
353,Mumbai,91,71,21.98,1.282,0.244,13.35,10.42,Smooth
354,Bengaluru,91,69,24.18,1.319,0.296,21.36,16.2,Smooth
354,Delhi,91,70,23.08,1.3,0.361,51.37,39.52,Smooth
354,HR-NCR,91,65,28.57,1.4,0.391,30.45,21.75,Intermittent
354,Mumbai,91,71,21.98,1.282,0.218,14.34,11.19,Smooth
355,Bengaluru,91,61,32.97,1.492,0.288,16.39,10.99,Intermittent
355,Delhi,91,71,21.98,1.282,0.074,68.68,53.58,Smooth
355,HR-NCR,91,71,21.98,1.282,0.109,38.01,29.66,Smooth
355,Mumbai,91,71,21.98,1.282,0.198,12.48,9.74,Smooth
356,Bengaluru,91,71,21.98,1.282,0.151,18.04,14.08,Smooth
356,Delhi,91,71,21.98,1.282,0.063,67.69,52.81,Smooth
356,HR-NCR,91,71,21.98,1.282,0.119,27.14,21.18,Smooth
356,Mumbai,91,71,21.98,1.282,0.235,7.79,6.08,Smooth
358,Bengaluru,91,71,21.98,1.282,0.177,10.86,8.47,Smooth
358,Delhi,91,71,21.98,1.282,0.074,34.68,27.05,Smooth
358,HR-NCR,91,71,21.98,1.282,0.119,18.03,14.07,Smooth
358,Mumbai,91,71,21.98,1.282,0.335,5.83,4.55,Smooth
359,Bengaluru,91,71,21.98,1.282,0.51,10.49,8.19,Erratic
359,Delhi,91,71,21.98,1.282,0.635,45.46,35.47,Erratic
359,HR-NCR,91,71,21.98,1.282,0.571,24.69,19.26,Erratic
359,Mumbai,91,71,21.98,1.282,0.556,8.83,6.89,Erratic
375,Bengaluru,91,60,34.07,1.517,0.551,4.98,3.29,Lumpy
375,Delhi,91,71,21.98,1.282,0.207,18.51,14.44,Smooth
375,HR-NCR,91,71,21.98,1.282,0.265,9.92,7.74,Smooth
375,Mumbai,91,59,35.16,1.542,0.398,2.75,1.78,Intermittent
376,Bengaluru,91,41,54.95,2.22,0.862,7.37,3.32,Lumpy
376,Delhi,91,71,21.98,1.282,0.164,26.45,20.64,Smooth
376,HR-NCR,91,71,21.98,1.282,0.262,17.03,13.29,Smooth
376,Mumbai,91,71,21.98,1.282,0.174,10.59,8.26,Smooth
377,Bengaluru,91,65,28.57,1.4,0.427,24.28,17.34,Intermittent
377,Delhi,91,71,21.98,1.282,0.111,70.23,54.79,Smooth
377,HR-NCR,91,71,21.98,1.282,0.133,38.65,30.15,Smooth
377,Mumbai,91,71,21.98,1.282,0.283,22.41,17.48,Smooth
385,Bengaluru,91,71,21.98,1.282,0.137,54.15,42.25,Smooth
385,Delhi,91,71,21.98,1.282,0.081,145.93,113.86,Smooth
385,HR-NCR,91,71,21.98,1.282,0.107,103.63,80.86,Smooth
385,Mumbai,91,71,21.98,1.282,0.101,28.73,22.42,Smooth
386,Bengaluru,91,71,21.98,1.282,0.187,26.14,20.4,Smooth
386,Delhi,91,71,21.98,1.282,0.114,52.8,41.2,Smooth
386,HR-NCR,91,69,24.18,1.319,0.26,32.59,24.71,Smooth
386,Mumbai,91,71,21.98,1.282,0.216,19.06,14.87,Smooth
390,Bengaluru,91,71,21.98,1.282,0.15,34.94,27.26,Smooth
390,Delhi,91,71,21.98,1.282,0.085,88.39,68.97,Smooth
390,HR-NCR,91,71,21.98,1.282,0.122,30.03,23.43,Smooth
390,Mumbai,91,71,21.98,1.282,0.106,16.69,13.02,Smooth
392,Bengaluru,91,71,21.98,1.282,0.168,32.39,25.27,Smooth
392,Delhi,91,71,21.98,1.282,0.12,33.51,26.14,Smooth
392,HR-NCR,91,71,21.98,1.282,0.099,28.89,22.54,Smooth
392,Mumbai,91,71,21.98,1.282,0.203,9.11,7.11,Smooth
393,Bengaluru,91,71,21.98,1.282,0.119,21.21,16.55,Smooth
393,Delhi,91,71,21.98,1.282,0.136,118.39,92.37,Smooth
393,HR-NCR,91,71,21.98,1.282,0.097,53.46,41.71,Smooth
393,Mumbai,91,71,21.98,1.282,0.249,25.75,20.09,Smooth
401,Bengaluru,91,55,39.56,1.655,0.692,2.73,1.65,Lumpy
401,Delhi,91,58,36.26,1.569,0.559,25.79,16.44,Lumpy
401,HR-NCR,91,56,38.46,1.625,0.616,12.96,7.98,Lumpy
401,Mumbai,91,38,58.24,2.395,0.369,1.66,0.69,Intermittent
404,Bengaluru,91,70,23.08,1.3,0.196,12.57,9.67,Smooth
404,Mumbai,91,71,21.98,1.282,0.085,16.24,12.67,Smooth
409,Bengaluru,91,71,21.98,1.282,0.163,13.31,10.38,Smooth
409,Delhi,91,71,21.98,1.282,0.309,11.01,8.59,Smooth
409,HR-NCR,91,70,23.08,1.3,0.347,10.14,7.8,Smooth
409,Mumbai,91,67,26.37,1.358,0.272,4.54,3.34,Intermittent
410,Bengaluru,91,68,25.27,1.338,0.17,7.19,5.37,Intermittent
410,Delhi,91,71,21.98,1.282,0.371,9.23,7.2,Smooth
410,HR-NCR,91,70,23.08,1.3,0.335,9.96,7.66,Smooth
410,Mumbai,91,64,29.67,1.422,0.263,3.02,2.12,Intermittent
425,Bengaluru,91,71,21.98,1.282,0.098,20.25,15.8,Smooth
425,Delhi,91,71,21.98,1.282,0.142,28.93,22.57,Smooth
425,HR-NCR,91,71,21.98,1.282,0.115,12.15,9.48,Smooth
426,Delhi,91,17,81.32,5.353,0.333,1.47,0.27,Intermittent
426,HR-NCR,91,18,80.22,5.056,0.238,1.39,0.27,Intermittent
444,Delhi,91,15,83.52,6.067,0.669,2.67,0.44,Lumpy
444,HR-NCR,91,27,70.33,3.37,0.333,1.52,0.45,Intermittent
444,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
470,Delhi,91,64,29.67,1.422,0.53,4.52,3.18,Lumpy
470,HR-NCR,91,55,39.56,1.655,0.32,2.73,1.65,Intermittent
470,Mumbai,91,7,92.31,13.0,0.123,1.29,0.1,Intermittent
503,Bengaluru,91,58,36.26,1.569,0.24,33.41,21.3,Intermittent
503,Delhi,91,14,84.62,6.5,0.734,2.21,0.34,Lumpy
503,HR-NCR,91,11,87.91,8.273,0.322,1.91,0.23,Intermittent
503,Mumbai,91,70,23.08,1.3,0.48,5.79,4.45,Smooth
509,Bengaluru,91,64,29.67,1.422,0.652,19.06,13.41,Lumpy
509,Delhi,91,71,21.98,1.282,0.586,62.13,48.47,Erratic
509,HR-NCR,91,71,21.98,1.282,0.547,38.25,29.85,Erratic
509,Mumbai,91,60,34.07,1.517,0.363,10.62,7.0,Intermittent
512,Mumbai,91,11,87.91,8.273,0.113,8.45,1.02,Intermittent
533,Bengaluru,91,62,31.87,1.468,0.41,4.55,3.1,Intermittent
533,Delhi,91,70,23.08,1.3,0.294,13.07,10.05,Smooth
533,HR-NCR,91,69,24.18,1.319,0.39,5.72,4.34,Smooth
533,Mumbai,91,58,36.26,1.569,0.425,3.17,2.02,Intermittent
542,Bengaluru,91,71,21.98,1.282,0.268,31.31,24.43,Smooth
542,Delhi,91,71,21.98,1.282,0.135,45.15,35.23,Smooth
542,HR-NCR,91,71,21.98,1.282,0.171,21.73,16.96,Smooth
542,Mumbai,91,70,23.08,1.3,0.298,9.19,7.07,Smooth
543,Bengaluru,91,71,21.98,1.282,0.243,21.86,17.05,Smooth
543,Delhi,91,71,21.98,1.282,0.089,80.83,63.07,Smooth
543,HR-NCR,91,71,21.98,1.282,0.148,38.42,29.98,Smooth
543,Mumbai,91,70,23.08,1.3,0.448,10.53,8.1,Smooth
544,Bengaluru,91,71,21.98,1.282,0.196,31.87,24.87,Smooth
544,Delhi,91,71,21.98,1.282,0.256,113.68,88.69,Smooth
544,HR-NCR,91,71,21.98,1.282,0.242,51.35,40.07,Smooth
544,Mumbai,91,71,21.98,1.282,0.519,12.28,9.58,Erratic
545,Bengaluru,91,68,25.27,1.338,0.411,11.16,8.34,Intermittent
545,Delhi,91,71,21.98,1.282,0.277,37.46,29.23,Smooth
545,HR-NCR,91,67,26.37,1.358,0.403,16.64,12.25,Intermittent
545,Mumbai,91,68,25.27,1.338,0.371,6.54,4.89,Intermittent
555,Bengaluru,91,20,78.02,4.55,0.506,4.8,1.05,Lumpy
555,Delhi,91,71,21.98,1.282,0.23,19.85,15.48,Smooth
555,HR-NCR,91,60,34.07,1.517,0.545,9.18,6.05,Lumpy
555,Mumbai,91,62,31.87,1.468,0.414,4.94,3.36,Intermittent
556,Bengaluru,91,71,21.98,1.282,0.144,19.62,15.31,Smooth
556,Delhi,91,71,21.98,1.282,0.06,35.08,27.37,Smooth
556,HR-NCR,91,71,21.98,1.282,0.089,18.28,14.26,Smooth
556,Mumbai,91,70,23.08,1.3,0.191,8.67,6.67,Smooth
557,Bengaluru,91,71,21.98,1.282,0.213,15.01,11.71,Smooth
557,Delhi,91,71,21.98,1.282,0.05,26.85,20.95,Smooth
557,HR-NCR,91,71,21.98,1.282,0.096,13.8,10.77,Smooth
557,Mumbai,91,69,24.18,1.319,0.328,5.38,4.08,Smooth
560,Bengaluru,91,48,47.25,1.896,0.435,21.4,11.29,Intermittent
560,Delhi,91,71,21.98,1.282,0.268,49.52,38.64,Smooth
560,HR-NCR,91,71,21.98,1.282,0.31,19.62,15.31,Smooth
560,Mumbai,91,65,28.57,1.4,0.576,5.8,4.14,Lumpy
569,Bengaluru,91,71,21.98,1.282,0.248,13.03,10.16,Smooth
569,Delhi,91,71,21.98,1.282,0.188,18.23,14.22,Smooth
569,HR-NCR,91,71,21.98,1.282,0.193,9.85,7.68,Smooth
569,Mumbai,91,65,28.57,1.4,0.403,3.2,2.29,Intermittent
570,Bengaluru,91,51,43.96,1.784,0.372,5.08,2.85,Intermittent
570,Delhi,91,71,21.98,1.282,0.081,22.31,17.41,Smooth
570,HR-NCR,91,71,21.98,1.282,0.209,9.51,7.42,Smooth
570,Mumbai,91,65,28.57,1.4,0.479,5.32,3.8,Intermittent
571,Bengaluru,91,58,36.26,1.569,0.36,6.21,3.96,Intermittent
571,Delhi,91,71,21.98,1.282,0.071,22.61,17.64,Smooth
571,HR-NCR,91,71,21.98,1.282,0.088,11.97,9.34,Smooth
571,Mumbai,91,70,23.08,1.3,0.251,5.39,4.14,Smooth
573,Bengaluru,91,71,21.98,1.282,0.212,19.31,15.07,Smooth
573,Delhi,91,71,21.98,1.282,0.207,15.93,12.43,Smooth
573,HR-NCR,91,67,26.37,1.358,0.344,9.15,6.74,Intermittent
573,Mumbai,91,71,21.98,1.282,0.225,5.97,4.66,Smooth
577,Delhi,91,71,21.98,1.282,0.038,296.85,231.6,Smooth
577,HR-NCR,91,71,21.98,1.282,0.051,136.54,106.53,Smooth
577,Mumbai,91,71,21.98,1.282,0.069,38.73,30.22,Smooth
578,Bengaluru,91,71,21.98,1.282,0.292,200.65,156.55,Smooth
578,Delhi,91,71,21.98,1.282,0.125,508.38,396.65,Smooth
578,HR-NCR,91,71,21.98,1.282,0.167,254.23,198.35,Smooth
578,Mumbai,91,71,21.98,1.282,0.155,96.51,75.3,Smooth
580,Bengaluru,91,71,21.98,1.282,0.301,22.66,17.68,Smooth
580,Delhi,91,71,21.98,1.282,0.164,186.94,145.86,Smooth
580,HR-NCR,91,71,21.98,1.282,0.208,87.31,68.12,Smooth
580,Mumbai,91,70,23.08,1.3,0.461,7.54,5.8,Smooth
591,Bengaluru,91,71,21.98,1.282,0.33,12.68,9.89,Smooth
591,Delhi,91,71,21.98,1.282,0.091,32.28,25.19,Smooth
591,HR-NCR,91,71,21.98,1.282,0.231,28.68,22.37,Smooth
591,Mumbai,91,71,21.98,1.282,0.285,8.92,6.96,Smooth
592,Bengaluru,91,71,21.98,1.282,0.185,17.49,13.65,Smooth
592,Delhi,91,71,21.98,1.282,0.07,64.11,50.02,Smooth
592,HR-NCR,91,71,21.98,1.282,0.164,39.37,30.71,Smooth
592,Mumbai,91,68,25.27,1.338,0.295,5.57,4.16,Intermittent
594,Bengaluru,91,71,21.98,1.282,0.178,38.72,30.21,Smooth
594,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
594,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
594,Mumbai,91,71,21.98,1.282,0.147,15.56,12.14,Smooth
596,Bengaluru,91,65,28.57,1.4,0.415,6.23,4.45,Intermittent
596,Delhi,91,71,21.98,1.282,0.4,22.86,17.84,Smooth
596,HR-NCR,91,67,26.37,1.358,0.447,15.79,11.63,Intermittent
596,Mumbai,91,58,36.26,1.569,0.739,5.69,3.63,Lumpy
597,Bengaluru,91,70,23.08,1.3,0.28,17.21,13.24,Smooth
597,Delhi,91,71,21.98,1.282,0.237,110.96,86.57,Smooth
597,HR-NCR,91,71,21.98,1.282,0.36,58.17,45.38,Smooth
597,Mumbai,91,70,23.08,1.3,0.634,15.21,11.7,Erratic
600,Bengaluru,91,71,21.98,1.282,0.198,93.49,72.95,Smooth
600,Delhi,91,71,21.98,1.282,0.245,246.59,192.4,Smooth
600,HR-NCR,91,71,21.98,1.282,0.327,113.52,88.57,Smooth
600,Mumbai,91,71,21.98,1.282,0.386,29.28,22.85,Smooth
603,Mumbai,91,19,79.12,4.789,0.262,8.95,1.87,Intermittent
605,Delhi,91,71,21.98,1.282,0.078,285.3,222.59,Smooth
605,HR-NCR,91,71,21.98,1.282,0.129,192.49,150.19,Smooth
606,Mumbai,91,19,79.12,4.789,0.412,7.63,1.59,Intermittent
608,Delhi,91,71,21.98,1.282,0.039,245.69,191.69,Smooth
608,HR-NCR,91,71,21.98,1.282,0.04,98.41,76.78,Smooth
609,Delhi,91,71,21.98,1.282,0.03,181.68,141.75,Smooth
609,HR-NCR,91,71,21.98,1.282,0.056,99.31,77.48,Smooth
623,Delhi,91,71,21.98,1.282,0.085,110.94,86.56,Smooth
623,HR-NCR,91,71,21.98,1.282,0.177,63.9,49.86,Smooth
626,Bengaluru,91,69,24.18,1.319,0.191,21.22,16.09,Smooth
626,Mumbai,91,71,21.98,1.282,0.315,4.94,3.86,Smooth
627,Delhi,91,71,21.98,1.282,0.117,41.87,32.67,Smooth
627,HR-NCR,91,71,21.98,1.282,0.131,18.06,14.09,Smooth
628,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
628,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
628,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
628,Mumbai,91,63,30.77,1.444,0.377,2.46,1.7,Intermittent
632,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
632,HR-NCR,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
632,Mumbai,91,5,94.51,18.2,0.296,1.8,0.1,Intermittent
633,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
634,Bengaluru,91,71,21.98,1.282,0.276,5.83,4.55,Smooth
634,Delhi,91,69,24.18,1.319,0.442,6.25,4.74,Smooth
634,HR-NCR,91,65,28.57,1.4,0.457,4.58,3.27,Intermittent
634,Mumbai,91,50,45.05,1.82,0.308,2.12,1.16,Intermittent
640,Delhi,91,68,25.27,1.338,0.342,3.62,2.7,Intermittent
640,HR-NCR,91,56,38.46,1.625,0.381,2.02,1.24,Intermittent
642,Delhi,91,59,35.16,1.542,0.361,6.14,3.98,Intermittent
642,HR-NCR,91,68,25.27,1.338,0.379,3.31,2.47,Intermittent
643,Delhi,91,6,93.41,15.167,0.102,1.17,0.08,Intermittent
643,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
644,Delhi,91,71,21.98,1.282,0.138,11.14,8.69,Smooth
644,HR-NCR,91,71,21.98,1.282,0.199,6.77,5.29,Smooth
656,Bengaluru,91,70,23.08,1.3,0.356,6.41,4.93,Smooth
656,Delhi,91,71,21.98,1.282,0.326,11.79,9.2,Smooth
656,HR-NCR,91,63,30.77,1.444,0.38,5.48,3.79,Intermittent
656,Mumbai,91,63,30.77,1.444,0.471,3.25,2.25,Intermittent
658,Bengaluru,91,3,96.7,30.333,0.125,1.33,0.04,Intermittent
658,Mumbai,91,9,90.11,10.111,0.264,4.0,0.4,Intermittent
659,Bengaluru,91,71,21.98,1.282,0.45,8.87,6.92,Smooth
659,Delhi,91,71,21.98,1.282,0.302,15.97,12.46,Smooth
659,HR-NCR,91,66,27.47,1.379,0.331,8.48,6.15,Intermittent
659,Mumbai,91,65,28.57,1.4,0.562,4.85,3.46,Lumpy
668,Bengaluru,91,38,58.24,2.395,0.77,3.89,1.63,Lumpy
668,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
668,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
668,Mumbai,91,11,87.91,8.273,0.452,2.64,0.32,Intermittent
682,Bengaluru,91,67,26.37,1.358,0.188,6.58,4.85,Intermittent
682,Delhi,91,69,24.18,1.319,0.157,14.83,11.24,Smooth
682,HR-NCR,91,69,24.18,1.319,0.138,10.72,8.13,Smooth
682,Mumbai,91,68,25.27,1.338,0.378,5.69,4.25,Intermittent
690,Bengaluru,91,55,39.56,1.655,0.205,9.11,5.51,Intermittent
690,Delhi,91,56,38.46,1.625,0.043,35.39,21.78,Intermittent
690,HR-NCR,91,56,38.46,1.625,0.087,23.2,14.27,Intermittent
690,Mumbai,91,56,38.46,1.625,0.124,9.96,6.13,Intermittent
692,Bengaluru,91,52,42.86,1.75,0.333,4.88,2.79,Intermittent
692,Delhi,91,56,38.46,1.625,0.252,11.23,6.91,Intermittent
692,HR-NCR,91,56,38.46,1.625,0.22,8.73,5.37,Intermittent
692,Mumbai,91,54,40.66,1.685,0.3,3.24,1.92,Intermittent
693,Delhi,91,4,95.6,22.75,0.12,1.25,0.05,Intermittent
693,HR-NCR,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
693,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
696,Bengaluru,91,16,82.42,5.688,0.203,1.56,0.27,Intermittent
696,Delhi,91,55,39.56,1.655,0.148,5.27,3.19,Intermittent
696,HR-NCR,91,54,40.66,1.685,0.299,4.02,2.38,Intermittent
696,Mumbai,91,29,68.13,3.138,0.322,1.72,0.55,Intermittent
713,Bengaluru,91,41,54.95,2.22,1.102,13.32,6.0,Lumpy
713,Delhi,91,71,21.98,1.282,0.261,27.62,21.55,Smooth
713,HR-NCR,91,65,28.57,1.4,0.317,19.25,13.75,Intermittent
713,Mumbai,91,66,27.47,1.379,0.495,9.26,6.71,Lumpy
717,Bengaluru,91,71,21.98,1.282,0.456,22.99,17.93,Smooth
717,Delhi,91,71,21.98,1.282,0.37,28.61,22.32,Smooth
717,HR-NCR,91,62,31.87,1.468,0.418,21.15,14.41,Intermittent
717,Mumbai,91,66,27.47,1.379,0.355,6.67,4.84,Intermittent
719,Bengaluru,91,61,32.97,1.492,0.276,27.49,18.43,Intermittent
719,Delhi,91,70,23.08,1.3,0.536,10.53,8.1,Erratic
719,HR-NCR,91,69,24.18,1.319,0.224,8.87,6.73,Smooth
719,Mumbai,91,68,25.27,1.338,0.267,8.43,6.3,Intermittent
723,Bengaluru,91,50,45.05,1.82,0.475,4.36,2.4,Intermittent
